"","symbol","date","PX_LAST"
"1708","BRLUSD Index",2020-08-21,0.1779
"1709","BRLUSD Index",2020-08-24,0.1782
"1710","BRLUSD Index",2020-08-25,0.1815
"1711","BRLUSD Index",2020-08-26,0.1783
"1712","BRLUSD Index",2020-08-27,0.1796
"1713","BRLUSD Index",2020-08-28,0.1855
"1714","BRLUSD Index",2020-08-31,0.182
"1715","BRLUSD Index",2020-09-01,0.1854
"1716","BRLUSD Index",2020-09-02,0.1872
"1717","BRLUSD Index",2020-09-03,0.189
"1718","BRLUSD Index",2020-09-04,0.1886
"1719","BRLUSD Index",2020-09-07,0.1887
"1720","BRLUSD Index",2020-09-08,0.1865
"1721","BRLUSD Index",2020-09-09,0.1884
"1722","BRLUSD Index",2020-09-10,0.188
"1723","BRLUSD Index",2020-09-11,0.188
"1724","BRLUSD Index",2020-09-14,0.1897
"1725","BRLUSD Index",2020-09-15,0.1895
"1726","BRLUSD Index",2020-09-16,0.191
"1727","BRLUSD Index",2020-09-17,0.1909
"1728","BRLUSD Index",2020-09-18,0.1855
"1729","BRLUSD Index",2020-09-21,0.1847
"1730","BRLUSD Index",2020-09-22,0.1827
"1731","BRLUSD Index",2020-09-23,0.1787
"1732","BRLUSD Index",2020-09-24,0.1814
"1733","BRLUSD Index",2020-09-25,0.1798
"1734","BRLUSD Index",2020-09-28,0.1767
"1735","BRLUSD Index",2020-09-29,0.1776
"1736","BRLUSD Index",2020-09-30,0.1783
"1737","BRLUSD Index",2020-10-01,0.177
"1738","BRLUSD Index",2020-10-02,0.176
"1739","BRLUSD Index",2020-10-05,0.1792
"1740","BRLUSD Index",2020-10-06,0.1788
"1741","BRLUSD Index",2020-10-07,0.1782
"1742","BRLUSD Index",2020-10-08,0.1786
"1743","BRLUSD Index",2020-10-09,0.1807
"1744","BRLUSD Index",2020-10-12,0.1808
"1745","BRLUSD Index",2020-10-13,0.1795
"1746","BRLUSD Index",2020-10-14,0.1788
"1747","BRLUSD Index",2020-10-15,0.1782
"1748","BRLUSD Index",2020-10-16,0.1771
"1749","BRLUSD Index",2020-10-19,0.1783
"1750","BRLUSD Index",2020-10-20,0.1784
"1751","BRLUSD Index",2020-10-21,0.1784
"1752","BRLUSD Index",2020-10-22,0.1788
"1753","BRLUSD Index",2020-10-23,0.1779
"1754","BRLUSD Index",2020-10-26,0.1778
"1755","BRLUSD Index",2020-10-27,0.1751
"1756","BRLUSD Index",2020-10-28,0.1739
"1757","BRLUSD Index",2020-10-29,0.173
"1758","BRLUSD Index",2020-10-30,0.1741
"1759","BRLUSD Index",2020-11-02,0.1741
"1760","BRLUSD Index",2020-11-03,0.1737
"1761","BRLUSD Index",2020-11-04,0.1766
"1762","BRLUSD Index",2020-11-05,0.181
"1763","BRLUSD Index",2020-11-06,0.1864
"1764","BRLUSD Index",2020-11-09,0.1857
"1765","BRLUSD Index",2020-11-10,0.1847
"1766","BRLUSD Index",2020-11-11,0.1855
"1767","BRLUSD Index",2020-11-12,0.1832
"1768","BRLUSD Index",2020-11-13,0.1832
"1769","BRLUSD Index",2020-11-16,0.1847
"1770","BRLUSD Index",2020-11-17,0.1877
"1771","BRLUSD Index",2020-11-18,0.1865
"1772","BRLUSD Index",2020-11-19,0.1885
"1773","BRLUSD Index",2020-11-20,0.1859
"1774","BRLUSD Index",2020-11-23,0.1838
"1775","BRLUSD Index",2020-11-24,0.1861
"1776","BRLUSD Index",2020-11-25,0.1878
"1777","BRLUSD Index",2020-11-26,0.1874
"1778","BRLUSD Index",2020-11-27,0.1871
"1779","BRLUSD Index",2020-11-30,0.1875
"1780","BRLUSD Index",2020-12-01,0.1921
"1781","BRLUSD Index",2020-12-02,0.1917
"1782","BRLUSD Index",2020-12-03,0.1941
"1783","BRLUSD Index",2020-12-04,0.1939
"1784","BRLUSD Index",2020-12-07,0.1961
"1785","BRLUSD Index",2020-12-08,0.1953
"1786","BRLUSD Index",2020-12-09,0.1934
"1787","BRLUSD Index",2020-12-10,0.199
"1788","BRLUSD Index",2020-12-11,0.1974
"1789","BRLUSD Index",2020-12-14,0.1953
"1790","BRLUSD Index",2020-12-15,0.1967
"1791","BRLUSD Index",2020-12-16,0.1967
"1792","BRLUSD Index",2020-12-17,0.1977
"1793","BRLUSD Index",2020-12-18,0.196
"1794","BRLUSD Index",2020-12-21,0.1952
"1795","BRLUSD Index",2020-12-22,0.1938
"1796","BRLUSD Index",2020-12-23,0.1917
"1797","BRLUSD Index",2020-12-24,0.1917
"1798","BRLUSD Index",2020-12-28,0.1906
"1799","BRLUSD Index",2020-12-29,0.1919
"1800","BRLUSD Index",2020-12-30,0.1925
"1801","BRLUSD Index",2020-12-31,0.1925
"1802","BRLEUR Index",2014-01-02,0.30676
"1803","BRLEUR Index",2014-01-03,0.30944
"1804","BRLEUR Index",2014-01-06,0.30813
"1805","BRLEUR Index",2014-01-07,0.30953
"1806","BRLEUR Index",2014-01-08,0.30716
"1807","BRLEUR Index",2014-01-09,0.30779
"1808","BRLEUR Index",2014-01-10,0.31052
"1809","BRLEUR Index",2014-01-13,0.31024
"1810","BRLEUR Index",2014-01-14,0.31124
"1811","BRLEUR Index",2014-01-15,0.31164
"1812","BRLEUR Index",2014-01-16,0.31104
"1813","BRLEUR Index",2014-01-17,0.31554
"1814","BRLEUR Index",2014-01-20,0.31458
"1815","BRLEUR Index",2014-01-21,0.31234
"1816","BRLEUR Index",2014-01-22,0.31102
"1817","BRLEUR Index",2014-01-23,0.30425
"1818","BRLEUR Index",2014-01-24,0.30496
"1819","BRLEUR Index",2014-01-27,0.30205
"1820","BRLEUR Index",2014-01-28,0.30219
"1821","BRLEUR Index",2014-01-29,0.30027
"1822","BRLEUR Index",2014-01-30,0.30621
"1823","BRLEUR Index",2014-01-31,0.30742
"1824","BRLEUR Index",2014-02-03,0.30286
"1825","BRLEUR Index",2014-02-04,0.30753
"1826","BRLEUR Index",2014-02-05,0.30752
"1827","BRLEUR Index",2014-02-06,0.309
"1828","BRLEUR Index",2014-02-07,0.3084
"1829","BRLEUR Index",2014-02-10,0.30418
"1830","BRLEUR Index",2014-02-11,0.30547
"1831","BRLEUR Index",2014-02-12,0.30327
"1832","BRLEUR Index",2014-02-13,0.30547
"1833","BRLEUR Index",2014-02-14,0.3055
"1834","BRLEUR Index",2014-02-17,0.30548
"1835","BRLEUR Index",2014-02-18,0.30346
"1836","BRLEUR Index",2014-02-19,0.30421
"1837","BRLEUR Index",2014-02-20,0.30749
"1838","BRLEUR Index",2014-02-21,0.3103
"1839","BRLEUR Index",2014-02-24,0.31103
"1840","BRLEUR Index",2014-02-25,0.31088
"1841","BRLEUR Index",2014-02-26,0.31092
"1842","BRLEUR Index",2014-02-27,0.31454
"1843","BRLEUR Index",2014-02-28,0.30902
"1844","BRLEUR Index",2014-03-03,0.31067
"1845","BRLEUR Index",2014-03-04,0.31052
"1846","BRLEUR Index",2014-03-05,0.31412
"1847","BRLEUR Index",2014-03-06,0.31055
"1848","BRLEUR Index",2014-03-07,0.30795
"1849","BRLEUR Index",2014-03-10,0.30663
"1850","BRLEUR Index",2014-03-11,0.30525
"1851","BRLEUR Index",2014-03-12,0.30534
"1852","BRLEUR Index",2014-03-13,0.30504
"1853","BRLEUR Index",2014-03-14,0.30639
"1854","BRLEUR Index",2014-03-17,0.30587
"1855","BRLEUR Index",2014-03-18,0.3075
"1856","BRLEUR Index",2014-03-19,0.30754
"1857","BRLEUR Index",2014-03-20,0.31182
"1858","BRLEUR Index",2014-03-21,0.31178
"1859","BRLEUR Index",2014-03-24,0.31102
"1860","BRLEUR Index",2014-03-25,0.31296
"1861","BRLEUR Index",2014-03-26,0.31513
"1862","BRLEUR Index",2014-03-27,0.32211
"1863","BRLEUR Index",2014-03-28,0.32177
"1864","BRLEUR Index",2014-03-31,0.31971
"1865","BRLEUR Index",2014-04-01,0.32054
"1866","BRLEUR Index",2014-04-02,0.32008
"1867","BRLEUR Index",2014-04-03,0.31978
"1868","BRLEUR Index",2014-04-04,0.32631
"1869","BRLEUR Index",2014-04-07,0.32797
"1870","BRLEUR Index",2014-04-08,0.32921
"1871","BRLEUR Index",2014-04-09,0.33002
"1872","BRLEUR Index",2014-04-10,0.3264
"1873","BRLEUR Index",2014-04-11,0.32472
"1874","BRLEUR Index",2014-04-14,0.32683
"1875","BRLEUR Index",2014-04-15,0.32428
"1876","BRLEUR Index",2014-04-16,0.32264
"1877","BRLEUR Index",2014-04-17,0.32375
"1878","BRLEUR Index",2014-04-18,0.32367
"1879","BRLEUR Index",2014-04-21,0.32413
"1880","BRLEUR Index",2014-04-22,0.32377
"1881","BRLEUR Index",2014-04-23,0.3258
"1882","BRLEUR Index",2014-04-24,0.3265
"1883","BRLEUR Index",2014-04-25,0.32228
"1884","BRLEUR Index",2014-04-28,0.3247
"1885","BRLEUR Index",2014-04-29,0.32382
"1886","BRLEUR Index",2014-04-30,0.32318
"1887","BRLEUR Index",2014-05-01,0.32299
"1888","BRLEUR Index",2014-05-02,0.3245
"1889","BRLEUR Index",2014-05-05,0.32114
"1890","BRLEUR Index",2014-05-06,0.32197
"1891","BRLEUR Index",2014-05-07,0.32435
"1892","BRLEUR Index",2014-05-08,0.32626
"1893","BRLEUR Index",2014-05-09,0.32849
"1894","BRLEUR Index",2014-05-12,0.32827
"1895","BRLEUR Index",2014-05-13,0.3295
"1896","BRLEUR Index",2014-05-14,0.3311
"1897","BRLEUR Index",2014-05-15,0.32871
"1898","BRLEUR Index",2014-05-16,0.32978
"1899","BRLEUR Index",2014-05-19,0.33042
"1900","BRLEUR Index",2014-05-20,0.32948
"1901","BRLEUR Index",2014-05-21,0.33099
"1902","BRLEUR Index",2014-05-22,0.3305
"1903","BRLEUR Index",2014-05-23,0.33003
"1904","BRLEUR Index",2014-05-26,0.32965
"1905","BRLEUR Index",2014-05-27,0.32776
"1906","BRLEUR Index",2014-05-28,0.32964
"1907","BRLEUR Index",2014-05-29,0.33056
"1908","BRLEUR Index",2014-05-30,0.32724
"1909","BRLEUR Index",2014-06-02,0.32309
"1910","BRLEUR Index",2014-06-03,0.32176
"1911","BRLEUR Index",2014-06-04,0.32258
"1912","BRLEUR Index",2014-06-05,0.32349
"1913","BRLEUR Index",2014-06-06,0.32617
"1914","BRLEUR Index",2014-06-09,0.32993
"1915","BRLEUR Index",2014-06-10,0.33178
"1916","BRLEUR Index",2014-06-11,0.33085
"1917","BRLEUR Index",2014-06-12,0.3307
"1918","BRLEUR Index",2014-06-13,0.33204
"1919","BRLEUR Index",2014-06-16,0.32953
"1920","BRLEUR Index",2014-06-17,0.32635
"1921","BRLEUR Index",2014-06-18,0.33023
"1922","BRLEUR Index",2014-06-19,0.3299
"1923","BRLEUR Index",2014-06-20,0.32971
"1924","BRLEUR Index",2014-06-23,0.33125
"1925","BRLEUR Index",2014-06-24,0.33031
"1926","BRLEUR Index",2014-06-25,0.33243
"1927","BRLEUR Index",2014-06-26,0.33444
"1928","BRLEUR Index",2014-06-27,0.33397
"1929","BRLEUR Index",2014-06-30,0.32982
"1930","BRLEUR Index",2014-07-01,0.33202
"1931","BRLEUR Index",2014-07-02,0.32926
"1932","BRLEUR Index",2014-07-03,0.33232
"1933","BRLEUR Index",2014-07-04,0.33228
"1934","BRLEUR Index",2014-07-07,0.33037
"1935","BRLEUR Index",2014-07-08,0.33189
"1936","BRLEUR Index",2014-07-09,0.33128
"1937","BRLEUR Index",2014-07-10,0.33091
"1938","BRLEUR Index",2014-07-11,0.33085
"1939","BRLEUR Index",2014-07-14,0.33192
"1940","BRLEUR Index",2014-07-15,0.33209
"1941","BRLEUR Index",2014-07-16,0.33248
"1942","BRLEUR Index",2014-07-17,0.32738
"1943","BRLEUR Index",2014-07-18,0.33197
"1944","BRLEUR Index",2014-07-21,0.33281
"1945","BRLEUR Index",2014-07-22,0.33559
"1946","BRLEUR Index",2014-07-23,0.33473
"1947","BRLEUR Index",2014-07-24,0.3343
"1948","BRLEUR Index",2014-07-25,0.33405
"1949","BRLEUR Index",2014-07-28,0.33483
"1950","BRLEUR Index",2014-07-29,0.33411
"1951","BRLEUR Index",2014-07-30,0.33239
"1952","BRLEUR Index",2014-07-31,0.32992
"1953","BRLEUR Index",2014-08-01,0.3298
"1954","BRLEUR Index",2014-08-04,0.32993
"1955","BRLEUR Index",2014-08-05,0.32769
"1956","BRLEUR Index",2014-08-06,0.32877
"1957","BRLEUR Index",2014-08-07,0.32604
"1958","BRLEUR Index",2014-08-08,0.32658
"1959","BRLEUR Index",2014-08-11,0.32832
"1960","BRLEUR Index",2014-08-12,0.32849
"1961","BRLEUR Index",2014-08-13,0.32799
"1962","BRLEUR Index",2014-08-14,0.33006
"1963","BRLEUR Index",2014-08-15,0.33019
"1964","BRLEUR Index",2014-08-18,0.33131
"1965","BRLEUR Index",2014-08-19,0.33413
"1966","BRLEUR Index",2014-08-20,0.33336
"1967","BRLEUR Index",2014-08-21,0.33193
"1968","BRLEUR Index",2014-08-22,0.33155
"1969","BRLEUR Index",2014-08-25,0.33124
"1970","BRLEUR Index",2014-08-26,0.33579
"1971","BRLEUR Index",2014-08-27,0.33735
"1972","BRLEUR Index",2014-08-28,0.33839
"1973","BRLEUR Index",2014-08-29,0.34047
"1974","BRLEUR Index",2014-09-01,0.33911
"1975","BRLEUR Index",2014-09-02,0.33946
"1976","BRLEUR Index",2014-09-03,0.34
"1977","BRLEUR Index",2014-09-04,0.34458
"1978","BRLEUR Index",2014-09-05,0.34441
"1979","BRLEUR Index",2014-09-08,0.34202
"1980","BRLEUR Index",2014-09-09,0.33818
"1981","BRLEUR Index",2014-09-10,0.33829
"1982","BRLEUR Index",2014-09-11,0.33673
"1983","BRLEUR Index",2014-09-12,0.32985
"1984","BRLEUR Index",2014-09-15,0.32981
"1985","BRLEUR Index",2014-09-16,0.33105
"1986","BRLEUR Index",2014-09-17,0.32962
"1987","BRLEUR Index",2014-09-18,0.3272
"1988","BRLEUR Index",2014-09-19,0.32911
"1989","BRLEUR Index",2014-09-22,0.32457
"1990","BRLEUR Index",2014-09-23,0.32273
"1991","BRLEUR Index",2014-09-24,0.32833
"1992","BRLEUR Index",2014-09-25,0.32311
"1993","BRLEUR Index",2014-09-26,0.32584
"1994","BRLEUR Index",2014-09-29,0.32201
"1995","BRLEUR Index",2014-09-30,0.32353
"1996","BRLEUR Index",2014-10-01,0.3191
"1997","BRLEUR Index",2014-10-02,0.31641
"1998","BRLEUR Index",2014-10-03,0.32503
"1999","BRLEUR Index",2014-10-06,0.32369
"2000","BRLEUR Index",2014-10-07,0.32938
"2001","BRLEUR Index",2014-10-08,0.33025
"2002","BRLEUR Index",2014-10-09,0.3285
"2003","BRLEUR Index",2014-10-10,0.32605
"2004","BRLEUR Index",2014-10-13,0.32754
"2005","BRLEUR Index",2014-10-14,0.329
"2006","BRLEUR Index",2014-10-15,0.31703
"2007","BRLEUR Index",2014-10-16,0.31571
"2008","BRLEUR Index",2014-10-17,0.32175
"2009","BRLEUR Index",2014-10-20,0.31693
"2010","BRLEUR Index",2014-10-21,0.31663
"2011","BRLEUR Index",2014-10-22,0.31795
"2012","BRLEUR Index",2014-10-23,0.31627
"2013","BRLEUR Index",2014-10-24,0.31944
"2014","BRLEUR Index",2014-10-27,0.31224
"2015","BRLEUR Index",2014-10-28,0.3188
"2016","BRLEUR Index",2014-10-29,0.32145
"2017","BRLEUR Index",2014-10-31,0.32226
"2018","BRLEUR Index",2014-11-03,0.32078
"2019","BRLEUR Index",2014-11-04,0.31911
"2020","BRLEUR Index",2014-11-05,0.31951
"2021","BRLEUR Index",2014-11-06,0.31414
"2022","BRLEUR Index",2014-11-07,0.31417
"2023","BRLEUR Index",2014-11-10,0.31537
"2024","BRLEUR Index",2014-11-11,0.31348
"2025","BRLEUR Index",2014-11-12,0.31318
"2026","BRLEUR Index",2014-11-13,0.30926
"2027","BRLEUR Index",2014-11-14,0.30665
"2028","BRLEUR Index",2014-11-17,0.30782
"2029","BRLEUR Index",2014-11-18,0.30885
"2030","BRLEUR Index",2014-11-19,0.30989
"2031","BRLEUR Index",2014-11-20,0.30969
"2032","BRLEUR Index",2014-11-21,0.32112
"2033","BRLEUR Index",2014-11-24,0.3159
"2034","BRLEUR Index",2014-11-25,0.317
"2035","BRLEUR Index",2014-11-26,0.31944
"2036","BRLEUR Index",2014-11-27,0.31665
"2037","BRLEUR Index",2014-11-28,0.31312
"2038","BRLEUR Index",2014-12-01,0.31293
"2039","BRLEUR Index",2014-12-02,0.31427
"2040","BRLEUR Index",2014-12-03,0.31815
"2041","BRLEUR Index",2014-12-04,0.3122
"2042","BRLEUR Index",2014-12-05,0.31427
"2043","BRLEUR Index",2014-12-08,0.312
"2044","BRLEUR Index",2014-12-09,0.31139
"2045","BRLEUR Index",2014-12-10,0.30726
"2046","BRLEUR Index",2014-12-11,0.30438
"2047","BRLEUR Index",2014-12-12,0.30259
"2048","BRLEUR Index",2014-12-15,0.29829
"2049","BRLEUR Index",2014-12-16,0.29243
"2050","BRLEUR Index",2014-12-17,0.29863
"2051","BRLEUR Index",2014-12-18,0.29883
"2052","BRLEUR Index",2014-12-19,0.30757
"2053","BRLEUR Index",2014-12-22,0.30708
"2054","BRLEUR Index",2014-12-23,0.3046
"2055","BRLEUR Index",2014-12-24,0.30401
"2056","BRLEUR Index",2014-12-25,0.30361
"2057","BRLEUR Index",2014-12-26,0.3076
"2058","BRLEUR Index",2014-12-29,0.30414
"2059","BRLEUR Index",2014-12-30,0.30963
"2060","BRLEUR Index",2014-12-31,0.31094
"2061","BRLEUR Index",2015-01-01,0.31095
"2062","BRLEUR Index",2015-01-02,0.30917
"2063","BRLEUR Index",2015-01-05,0.30953
"2064","BRLEUR Index",2015-01-06,0.31057
"2065","BRLEUR Index",2015-01-07,0.3145
"2066","BRLEUR Index",2015-01-08,0.3186
"2067","BRLEUR Index",2015-01-09,0.32071
"2068","BRLEUR Index",2015-01-12,0.31591
"2069","BRLEUR Index",2015-01-13,0.32155
"2070","BRLEUR Index",2015-01-14,0.32455
"2071","BRLEUR Index",2015-01-15,0.32578
"2072","BRLEUR Index",2015-01-16,0.32929
"2073","BRLEUR Index",2015-01-19,0.32515
"2074","BRLEUR Index",2015-01-20,0.33145
"2075","BRLEUR Index",2015-01-21,0.33165
"2076","BRLEUR Index",2015-01-22,0.34135
"2077","BRLEUR Index",2015-01-23,0.34452
"2078","BRLEUR Index",2015-01-26,0.34351
"2079","BRLEUR Index",2015-01-27,0.34159
"2080","BRLEUR Index",2015-01-28,0.3432
"2081","BRLEUR Index",2015-01-29,0.33941
"2082","BRLEUR Index",2015-01-30,0.33015
"2083","BRLEUR Index",2015-02-02,0.32322
"2084","BRLEUR Index",2015-02-03,0.32283
"2085","BRLEUR Index",2015-02-04,0.31938
"2086","BRLEUR Index",2015-02-05,0.31748
"2087","BRLEUR Index",2015-02-06,0.31751
"2088","BRLEUR Index",2015-02-09,0.31835
"2089","BRLEUR Index",2015-02-10,0.31206
"2090","BRLEUR Index",2015-02-11,0.30858
"2091","BRLEUR Index",2015-02-12,0.31026
"2092","BRLEUR Index",2015-02-13,0.3099
"2093","BRLEUR Index",2015-02-16,0.31092
"2094","BRLEUR Index",2015-02-17,0.30908
"2095","BRLEUR Index",2015-02-18,0.30949
"2096","BRLEUR Index",2015-02-19,0.30696
"2097","BRLEUR Index",2015-02-20,0.30577
"2098","BRLEUR Index",2015-02-23,0.30662
"2099","BRLEUR Index",2015-02-24,0.31163
"2100","BRLEUR Index",2015-02-25,0.30685
"2101","BRLEUR Index",2015-02-26,0.3077
"2102","BRLEUR Index",2015-02-27,0.31431
"2103","BRLEUR Index",2015-03-02,0.30882
"2104","BRLEUR Index",2015-03-03,0.30518
"2105","BRLEUR Index",2015-03-04,0.30289
"2106","BRLEUR Index",2015-03-05,0.30199
"2107","BRLEUR Index",2015-03-06,0.30097
"2108","BRLEUR Index",2015-03-09,0.29513
"2109","BRLEUR Index",2015-03-10,0.30125
"2110","BRLEUR Index",2015-03-11,0.30316
"2111","BRLEUR Index",2015-03-12,0.29698
"2112","BRLEUR Index",2015-03-13,0.29321
"2113","BRLEUR Index",2015-03-16,0.29158
"2114","BRLEUR Index",2015-03-17,0.29148
"2115","BRLEUR Index",2015-03-18,0.28669
"2116","BRLEUR Index",2015-03-19,0.28499
"2117","BRLEUR Index",2015-03-20,0.28604
"2118","BRLEUR Index",2015-03-23,0.29147
"2119","BRLEUR Index",2015-03-24,0.2917
"2120","BRLEUR Index",2015-03-25,0.28477
"2121","BRLEUR Index",2015-03-26,0.28861
"2122","BRLEUR Index",2015-03-27,0.28274
"2123","BRLEUR Index",2015-03-30,0.28589
"2124","BRLEUR Index",2015-03-31,0.29151
"2125","BRLEUR Index",2015-04-01,0.29357
"2126","BRLEUR Index",2015-04-02,0.29429
"2127","BRLEUR Index",2015-04-03,0.29174
"2128","BRLEUR Index",2015-04-06,0.29283
"2129","BRLEUR Index",2015-04-07,0.29535
"2130","BRLEUR Index",2015-04-08,0.30419
"2131","BRLEUR Index",2015-04-09,0.3067
"2132","BRLEUR Index",2015-04-10,0.30659
"2133","BRLEUR Index",2015-04-13,0.30304
"2134","BRLEUR Index",2015-04-14,0.30641
"2135","BRLEUR Index",2015-04-15,0.30901
"2136","BRLEUR Index",2015-04-16,0.30772
"2137","BRLEUR Index",2015-04-17,0.30447
"2138","BRLEUR Index",2015-04-20,0.3073
"2139","BRLEUR Index",2015-04-21,0.30716
"2140","BRLEUR Index",2015-04-22,0.30983
"2141","BRLEUR Index",2015-04-23,0.31105
"2142","BRLEUR Index",2015-04-24,0.31167
"2143","BRLEUR Index",2015-04-27,0.3148
"2144","BRLEUR Index",2015-04-28,0.30966
"2145","BRLEUR Index",2015-04-29,0.30348
"2146","BRLEUR Index",2015-04-30,0.29557
"2147","BRLEUR Index",2015-05-01,0.29622
"2148","BRLEUR Index",2015-05-04,0.2907
"2149","BRLEUR Index",2015-05-05,0.29254
"2150","BRLEUR Index",2015-05-06,0.29046
"2151","BRLEUR Index",2015-05-07,0.29333
"2152","BRLEUR Index",2015-05-08,0.29977
"2153","BRLEUR Index",2015-05-11,0.29298
"2154","BRLEUR Index",2015-05-12,0.2953
"2155","BRLEUR Index",2015-05-13,0.28975
"2156","BRLEUR Index",2015-05-14,0.29271
"2157","BRLEUR Index",2015-05-15,0.29151
"2158","BRLEUR Index",2015-05-18,0.29386
"2159","BRLEUR Index",2015-05-19,0.29512
"2160","BRLEUR Index",2015-05-20,0.30021
"2161","BRLEUR Index",2015-05-21,0.2961
"2162","BRLEUR Index",2015-05-22,0.29361
"2163","BRLEUR Index",2015-05-25,0.29394
"2164","BRLEUR Index",2015-05-26,0.2917
"2165","BRLEUR Index",2015-05-27,0.29203
"2166","BRLEUR Index",2015-05-28,0.28883
"2167","BRLEUR Index",2015-05-29,0.28624
"2168","BRLEUR Index",2015-06-01,0.28893
"2169","BRLEUR Index",2015-06-02,0.28637
"2170","BRLEUR Index",2015-06-03,0.28293
"2171","BRLEUR Index",2015-06-04,0.28396
"2172","BRLEUR Index",2015-06-05,0.28629
"2173","BRLEUR Index",2015-06-08,0.28437
"2174","BRLEUR Index",2015-06-10,0.28323
"2175","BRLEUR Index",2015-06-11,0.28752
"2176","BRLEUR Index",2015-06-12,0.28443
"2177","BRLEUR Index",2015-06-15,0.28346
"2178","BRLEUR Index",2015-06-16,0.28783
"2179","BRLEUR Index",2015-06-17,0.28893
"2180","BRLEUR Index",2015-06-18,0.28749
"2181","BRLEUR Index",2015-06-19,0.28445
"2182","BRLEUR Index",2015-06-22,0.28629
"2183","BRLEUR Index",2015-06-23,0.29118
"2184","BRLEUR Index",2015-06-24,0.28816
"2185","BRLEUR Index",2015-06-25,0.28535
"2186","BRLEUR Index",2015-06-26,0.28604
"2187","BRLEUR Index",2015-06-29,0.28562
"2188","BRLEUR Index",2015-06-30,0.28937
"2189","BRLEUR Index",2015-07-01,0.28732
"2190","BRLEUR Index",2015-07-02,0.29129
"2191","BRLEUR Index",2015-07-03,0.28732
"2192","BRLEUR Index",2015-07-06,0.28826
"2193","BRLEUR Index",2015-07-07,0.28504
"2194","BRLEUR Index",2015-07-08,0.27897
"2195","BRLEUR Index",2015-07-09,0.28136
"2196","BRLEUR Index",2015-07-10,0.28357
"2197","BRLEUR Index",2015-07-13,0.29
"2198","BRLEUR Index",2015-07-14,0.28917
"2199","BRLEUR Index",2015-07-15,0.29113
"2200","BRLEUR Index",2015-07-16,0.29131
"2201","BRLEUR Index",2015-07-17,0.28961
"2202","BRLEUR Index",2015-07-20,0.28879
"2203","BRLEUR Index",2015-07-21,0.28821
"2204","BRLEUR Index",2015-07-22,0.28391
"2205","BRLEUR Index",2015-07-23,0.27697
"2206","BRLEUR Index",2015-07-24,0.27176
"2207","BRLEUR Index",2015-07-27,0.26818
"2208","BRLEUR Index",2015-07-28,0.26934
"2209","BRLEUR Index",2015-07-29,0.27331
"2210","BRLEUR Index",2015-07-30,0.27131
"2211","BRLEUR Index",2015-07-31,0.26603
"2212","BRLEUR Index",2015-08-03,0.26455
"2213","BRLEUR Index",2015-08-04,0.26481
"2214","BRLEUR Index",2015-08-05,0.26293
"2215","BRLEUR Index",2015-08-06,0.2589
"2216","BRLEUR Index",2015-08-07,0.25993
"2217","BRLEUR Index",2015-08-10,0.26407
"2218","BRLEUR Index",2015-08-11,0.26066
"2219","BRLEUR Index",2015-08-12,0.25751
"2220","BRLEUR Index",2015-08-13,0.25483
"2221","BRLEUR Index",2015-08-14,0.25849
"2222","BRLEUR Index",2015-08-17,0.25943
"2223","BRLEUR Index",2015-08-18,0.26166
"2224","BRLEUR Index",2015-08-19,0.25747
"2225","BRLEUR Index",2015-08-20,0.25711
"2226","BRLEUR Index",2015-08-21,0.2509
"2227","BRLEUR Index",2015-08-24,0.24212
"2228","BRLEUR Index",2015-08-25,0.24017
"2229","BRLEUR Index",2015-08-26,0.24576
"2230","BRLEUR Index",2015-08-27,0.25032
"2231","BRLEUR Index",2015-08-28,0.24967
"2232","BRLEUR Index",2015-08-31,0.24611
"2233","BRLEUR Index",2015-09-01,0.23884
"2234","BRLEUR Index",2015-09-02,0.23702
"2235","BRLEUR Index",2015-09-03,0.24032
"2236","BRLEUR Index",2015-09-04,0.23338
